id,value,clue,response,link,round,category,comment,date,game_comments,player1_name,player1_bio,player2_name,player2_bio,player3_name,player3_bio
clue_DJ_1_3,600,"Marcel Duchamp caused a scandal at the 1913 Armory Show in NYC with his ""Nude Descending"" this",a Staircase,NA,DJ,ARTISTS,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_2_3,600,Among the writings of this confidante of Gertrude Stein are a cookbook & an autobiography,(Alice B.) Toklas,NA,DJ,FAMOUS ALICES,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_3_3,600,"It precedes ""Weep, and you weep alone""","Laugh, and the world laughs with you",NA,DJ,PROVERBS,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
NA,NA,NA,NA,NA,NA,NA,NA,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_5_3,600,"A patron of sailors, his name is given to electrical discharges sometimes seen at ships' mastheads",St. Elmo,NA,DJ,SAINTS,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_6_3,600,"In a Roman domus or house, the atrium was the courtyard, the hortus was the garden & the culina, this",the kitchen,NA,DJ,ANCIENT ROME,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_1_4,NA,"His ""Allegory of Spring"" & ""The Birth of Venus"" were painted for Lorenzo de Medici's villa",Botticelli,NA,DJ,ARTISTS,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_2_4,800,"Her novel ""The Color Purple"" won both a Pulitzer Prize & an American Book Award in 1983",Alice Walker,NA,DJ,FAMOUS ALICES,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_3_4,800,"This happens ""when poverty comes in at the door""",love flies out the window,NA,DJ,PROVERBS,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_4_4,800,The U.S.'s Thule Air Force Base was built on this island with the knowledge it would sink,Greenland,NA,DJ,THE ARCTIC,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_5_4,800,"John Baptist de La Salle, founder of the Christian Brothers, is patron of this learned profession",school teachers,NA,DJ,SAINTS,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_6_4,NA,"In addition to ruling Rome as its first emperor, he ended the reign of the pharaohs",Augustus (Caesar) (Octavius),NA,DJ,ANCIENT ROME,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_1_5,1000,"This ""Fog Warning"" artist's 1st assignment for ""Harper's Weekly"" was to sketch Lincoln's inauguration",Winslow Homer,NA,DJ,ARTISTS,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_2_5,1000,"This actress, once a film rival of Betty Grable, has been married to Phil Harris since 1941",Alice Faye,NA,DJ,FAMOUS ALICES,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_3_5,1000,"""It is to be envied than"" this",pitied,NA,DJ,PROVERBS,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_4_5,1000,"A point, cape & strait are named for this English administrator & geographer",John Barrow,NA,DJ,THE ARCTIC,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_5_5,1000,St. John (Fisher) of Rochester shares his feast with this other English saint also martyred in 1535,(St. Thomas) More,NA,DJ,SAINTS,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_DJ_6_5,1000,He was the first emperor to be assassinated,Caligula,NA,DJ,ANCIENT ROME,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
NA,NA,2 of only 6 vice presidents who served 2 full terms in office,"(2 of) Adams, Nixon, Bush, Tompkins (Monroe\'s), Marshall (Wilson\'s) or Garner (FDR\'s 1st & 2nd terms)",NA,FJ,VICE PRESIDENTS,,1992-04-24,,Jan Jarvies,an actuarial analyst from Clementon,Sean Devitt,an estimator & actor originally from Minneapolis,Michael Brossette,a landscaper from Arabi
clue_J_1_1,100,By 2027 the qualifying age to receive full retirement benefits from this program will increase to 67,Social Security,NA,J,GOVERNMENT & POLITICS,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_2_1,100,The emperor is the only one of these birds that breeds during the dark polar winter,the penguin,NA,J,ANIMALS,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_3_1,100,"In titles this word followed ""Felony"", ""M"" & ""Mod""",Squad,NA,J,'60s TV,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_4_1,100,War songs & dirges called pibrochs are pieces of music composed for these musical instruments,bagpipes,NA,J,SCOTLAND,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_5_1,100,"Of all the different kinds of chocolate, this ""dairy"" type is probably the most popular",milk chocolate,NA,J,CHOCOLATE,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_6_1,100,Immersion is one method of performing this Christian rite,baptism,NA,J,"""ISM""s",,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_1_2,200,Civil War troops unable to appear in person were the first U.S. servicemen to use this type of ballot,an absentee ballot,NA,J,GOVERNMENT & POLITICS,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_2_2,200,"Prairie dogs & woodchucks are considered ""ground"" species of this rodent",squirrels,NA,J,ANIMALS,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_3_2,200,"In the '50s he played Davy Crockett, in the '60s, Daniel Boone",Fess Parker,NA,J,'60s TV,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_4_2,200,In this city a road known as the Royal Mile connects Castle Rock with Holyrood Palace,Edinburgh,NA,J,SCOTLAND,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_5_2,200,"The chocolate classified as ""semi"" this is often used to make homemade candy",sweet,NA,J,CHOCOLATE,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_6_2,200,"Lenin defined it as ""Soviet government plus the electrification of the whole country""",Communism,NA,J,"""ISM""s",,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_1_3,300,It's a formal request made to a higher court to review the finding of a lower court,an appeal,NA,J,GOVERNMENT & POLITICS,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_2_3,300,"Popularly used as fish food, this shrimp is named for the salty waters it inhabits",brine,NA,J,ANIMALS,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_3_3,300,"In ""The Name of the Game"" this former untouchable played a former FBI agent",Robert Stack,NA,J,'60s TV,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_4_3,300,"Scottish foods include haggis & these, which are smoked herring",kippers,NA,J,SCOTLAND,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_5_3,300,Spaniards reported this Aztec emperor drank 50 cups of chocolate a day,Montezuma,NA,J,CHOCOLATE,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_6_3,300,"It's another term for boxing, or the art of fighting with fists",pugilism,NA,J,"""ISM""s",,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_1_4,400,In 1795 he resigned as Supreme Court Chief Justice to become governor of New York,John Jay,NA,J,GOVERNMENT & POLITICS,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_2_4,400,A warren refers to a colony of these or an area where they live & breed,rabbits,NA,J,ANIMALS,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_3_4,400,"In 1965 he moved up from ramrod to trail boss on ""Rawhide""",Clint Eastwood,NA,J,'60s TV,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_4_4,NA,"Called the capital of the Highlands, it's also a type of coat with a detachable cape worn there",Inverness,NA,J,SCOTLAND,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
NA,NA,NA,NA,NA,NA,NA,NA,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_6_4,400,"From the name of a mythical character, it's an excessive love of oneself",narcissism,NA,J,"""ISM""s",,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_1_5,500,This minor party grew out of the temperance movement and is currently the oldest 3rd party in the U.S.,the Prohibition Party,NA,J,GOVERNMENT & POLITICS,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_2_5,500,"Also called a Persian greyhound, it's believed to be the oldest purebred dog in the world",the Saluki,NA,J,ANIMALS,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_3_5,500,"During the 1966-67 season, ""Peyton Place"" & this other prime time show were on 2 nights a week",Batman,NA,J,'60s TV,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_4_5,500,These ancient non-Celtic people were named by the Romans for their painted bodies,the Picts,NA,J,SCOTLAND,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
NA,NA,NA,NA,NA,NA,NA,NA,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_J_6_5,500,"The ""wild beasts"" of this expressionist art movement included Matisse & Andre Derain",Fauvism,NA,J,"""ISM""s",,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_DJ_1_1,200,He spends 24 years on a deserted island before he meets Friday,Robinson Crusoe,NA,DJ,LITERARY CHARACTERS,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_DJ_2_1,200,"On the same day his ""Carmen"" premiered, he was named a Chevalier of the Legion of Honor",Bizet,NA,DJ,COMPOSERS,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_DJ_3_1,200,Pilots have reported seeing a rare form of this which strikes upward from a cloud rather than down,lightning,NA,DJ,GENERAL SCIENCE,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
clue_DJ_4_1,200,The cow whose milk has the highest butterfat content was developed on this isle,Jersey,NA,DJ,ISLES,,1992-09-21,Linda Sheppard game 3.,Marc Komisarow,a financial planner from Atlanta,Phil Brown,an audio engineer originally from San Francisco,Linda Sheppard,a housewife from Hayward
